 ,,  Актуализиран на 19.12.2025 г.,,,,,,,
,,,,,,,,,
№ свидетелство,Дата на свидетелство,модел фискално устройство,Производител/Вносител,Валидност,Тип на ФУ,Особености,2 APN канал,"ФБ в 
ел. вид",Работа с валутен параметър
142,1998-12-17 00:00:00,IPS POS R1             ,АКТ Пловдив/прог.мод. ЕЛТУР  ,невалидно,,Неодобрен тип,,,
143,1999-02-22 00:00:00,ЕЛИТ 2003                ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,невалидно,,Неодобрен тип,,,
144,1999-02-22 00:00:00,ЗИТ 98-1                  ,ЗИТ АД - София,невалидно,,Неодобрен тип,,,
145,1999-02-22 00:00:00,ЗИТ 98-2                  ,ЗИТ АД - София,невалидно,,Неодобрен тип,,,
146,1999-04-01 00:00:00,ЕЛКА 703-02         ,"""ОРГТЕХНИКА"" ООД  ",2004-04-01 00:00:00,,Неодобрен тип,,,
147,1999-04-29 00:00:00,РАДА Ф-1                  ,ЗИТ АД - София,2004-04-29 00:00:00,,Неодобрен тип,,,
148,1999-04-29 00:00:00,РАДА Ф-2                  ,ЗИТ АД - София,2004-04-29 00:00:00,,Неодобрен тип,,,
149,1999-04-29 00:00:00,ЕЛИТ МИНИ Т                ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,2004-04-29 00:00:00,,Неодобрен тип,,,
150,1999-06-28 00:00:00,КАРАТ КОЛИБРИ М,СТМ – Велико Търново,2004-06-28 00:00:00,,Неодобрен тип,,,
151,1999-06-28 00:00:00,КАРАТ КОЛИБРИ -01               ,СТМ – Велико Търново,2004-06-28 00:00:00,,Неодобрен тип,,,
152,1999-07-16 00:00:00,DATECS МP 5000                  ,"""ДАТЕКС"" ООД             ",2004-07-16 00:00:00,,Неодобрен тип,,,
153,1999-07-16 00:00:00,ЗИТ 98-3                                  ,ЗИТ АД - София,2004-07-16 00:00:00,,Неодобрен тип,,,
154,1999-07-16 00:00:00,ЗИТ 98-4                                  ,ЗИТ АД – София,2004-07-16 00:00:00,,Неодобрен тип,,,
155,1999-07-16 00:00:00,ЗИТ 98М-1                              ,ЗИТ АД – София,2004-07-16 00:00:00,,Неодобрен тип,,,
156,1999-07-16 00:00:00,ЗИТ 98М-2                               ,ЗИТ АД - София,2004-07-16 00:00:00,,Неодобрен тип,,,
157,1999-07-16 00:00:00,ЕЛИТ 5000,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,2004-07-16 00:00:00,,Неодобрен тип,,,
158,1999-07-16 00:00:00,ЕЛИТ 5000Т,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,2004-07-16 00:00:00,,Неодобрен тип,,,
159,1999-07-16 00:00:00,ЕЛИТ 5000М                            ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,2004-07-16 00:00:00,,Неодобрен тип,,,
160,1999-07-16 00:00:00,ЕЛИТ МИНИ Т-01                    ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,2004-07-16 00:00:00,,Неодобрен тип,,,
161,1999-07-16 00:00:00,ЕЛЕКТРОНИКА 92ЕМ-03.1   ,ЕЛЕКТРОНИКА АД-София,2004-07-16 00:00:00,,Неодобрен тип,,,
162,1999-07-16 00:00:00,ЕЛЕКТРОНИКА 21-01             ,ЕЛЕКТРОНИКА АД-София,2004-07-16 00:00:00,,Неодобрен тип,,,
163,1999-07-16 00:00:00,ЕЛКА 743Т                               ,"""ОРГТЕХНИКА"" ООД  ",2004-07-16 00:00:00,,Неодобрен тип,,,
164,1999-08-06 00:00:00,ЕЛИТ МОБИЛ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,2004-08-06 00:00:00,,Неодобрен тип,,,
165,1999-08-06 00:00:00,ЗИТ 98М-2-В12                    ,ЗИТ АД - София,2004-08-06 00:00:00,,Неодобрен тип,,,
166,1999-08-06 00:00:00,ЗИТ 98М-5-В6                          ,ЗИТ АД - София,2004-08-06 00:00:00,,Неодобрен тип,,,
167,1999-08-06 00:00:00,ЗИТ 98М-6-В12                    ,ЗИТ АД - София,2004-08-06 00:00:00,,Неодобрен тип,,,
168,1999-08-06 00:00:00,ЗИТ 98-6-В12                       ,ЗИТ АД - София,2004-08-06 00:00:00,,Неодобрен тип,,,
169,1999-08-06 00:00:00,HALO98  ,HALO INTER.SYSTEMS Ltd/АСИСТА,2004-08-06 00:00:00,,Неодобрен тип,,,
170,1999-09-24 00:00:00,ЕЛКА МИКРО-03                     ,"""ОРГТЕХНИКА"" ООД  ",2004-09-24 00:00:00,,Неодобрен тип,,,
171,1999-10-13 00:00:00,МАК 630,Маркони компютър ООД - София,2004-10-13 00:00:00,,Неодобрен тип,,,
